년,월,일,시군구코드,시군구,법정동,아파트명,거래가격,전용면적
2018,4,11~20,41173,경기도 안양시, 호계동,무궁화태영,"35,110",76.23
2018,4,11~20,41173,경기도 안양시, 호계동,샘마을대우,"56,700",101.94
2018,4,1~10,41190,경기도 부천시, 심곡동,테라스시티,"7,400",12.63
2018,4,1~10,41190,경기도 부천시, 심곡동,노마즈하우스,"8,350",14.28
2018,4,11~20,41190,경기도 부천시, 심곡동,삼융그린,"22,000",59.2966
2018,4,11~20,41190,경기도 부천시, 춘의동,춘의동우민늘사랑,"24,400",54.0884
2018,4,1~10,41190,경기도 부천시, 도당동,대화,"9,700",41.4
2018,4,1~10,41190,경기도 부천시, 도당동,서초,"16,300",56.62
2018,4,1~10,41190,경기도 부천시, 약대동,부천위브트레지움1단지,"39,000",59.98
2018,4,11~20,41190,경기도 부천시, 약대동,"부천약대아이파크1,2차","35,000",59.95
2018,4,1~10,41190,경기도 부천시, 역곡동,역곡역이편한세상,"48,000",84.9858
2018,4,1~10,41190,경기도 부천시, 역곡동,예원,"27,600",76.32
2018,4,1~10,41190,경기도 부천시, 역곡동,예원,"27,600",76.32
2018,4,1~10,41190,경기도 부천시, 역곡동,미라클타워,"7,000",17.77
2018,4,11~20,41190,경기도 부천시, 역곡동,일두,"17,500",42.36
2018,4,1~10,41190,경기도 부천시, 중동,금강마을(주공),"23,400",42.75
2018,4,1~10,41190,경기도 부천시, 중동,팰리스카운티,"40,600",84.989
2018,4,1~10,41190,경기도 부천시, 중동,한라마을(주공3),"26,300",58.14
2018,4,1~10,41190,경기도 부천시, 중동,덕유마을(주공3),"28,300",58.74
2018,4,1~10,41190,경기도 부천시, 중동,꿈마을(한진),"38,000",81.48
2018,4,1~10,41190,경기도 부천시, 중동,한라마을(주공3),"25,800",58.14
2018,4,1~10,41190,경기도 부천시, 중동,연화마을(대원),"50,000",127.06
2018,4,1~10,41190,경기도 부천시, 중동,한라마을(주공3),"26,250",58.14
2018,4,1~10,41190,경기도 부천시, 중동,미리내마을(롯데2),"34,000",71.56
2018,4,1~10,41190,경기도 부천시, 중동,미리내마을(우성),"18,200",33.54
2018,4,1~10,41190,경기도 부천시, 중동,보람마을(아주),"37,500",84.94
2018,4,1~10,41190,경기도 부천시, 중동,한라마을(주공2),"17,700",41.85
2018,4,1~10,41190,경기도 부천시, 중동,연화마을(대원),"24,000",50.4
2018,4,1~10,41190,경기도 부천시, 중동,미리내마을(한양),"41,500",84.9
2018,4,11~20,41190,경기도 부천시, 중동,"위브더스테이트(601,602,603동)","16,950",84.96
2018,4,11~20,41190,경기도 부천시, 중동,금강마을(주공),"19,800",41.85
2018,4,11~20,41190,경기도 부천시, 중동,팰리스카운티,"61,500",132.6054
2018,4,11~20,41190,경기도 부천시, 중동,리첸시아중동,"71,900",117.38
2018,4,11~20,41190,경기도 부천시, 중동,미리내마을(우성),"17,800",33.54
2018,4,11~20,41190,경기도 부천시, 중동,팰리스카운티,"48,500",84.989
2018,4,11~20,41190,경기도 부천시, 중동,미리내마을(우성),"20,900",42.51
2018,4,11~20,41190,경기도 부천시, 중동,팰리스카운티,"42,200",59.9798
2018,4,1~10,41190,경기도 부천시, 상동,"한아름마을(현대,라이프)","31,700",77.1
2018,4,1~10,41190,경기도 부천시, 상동,"한아름마을(삼환,동아,동성)","34,250",84.87
2018,4,1~10,41190,경기도 부천시, 상동,"한아름마을(현대,라이프)","31,500",75.188
2018,4,1~10,41190,경기도 부천시, 상동,반달마을(선경),"22,300",50.03
2018,4,1~10,41190,경기도 부천시, 상동,반달마을(선경),"20,800",50.03
2018,4,1~10,41190,경기도 부천시, 상동,행복한마을(금호),"48,800",84.87
2018,4,1~10,41190,경기도 부천시, 상동,"한아름마을(현대,라이프)","35,400",84.778
2018,4,1~10,41190,경기도 부천시, 상동,진달래마을(효성),"47,000",84.98
2018,4,1~10,41190,경기도 부천시, 상동,진달래마을(대림),"43,500",84.953
2018,4,1~10,41190,경기도 부천시, 상동,"한아름마을(삼환,동아,동성)","33,400",84.87
2018,4,1~10,41190,경기도 부천시, 상동,백송마을(풍림아이원),"36,700",59.997
2018,4,11~20,41190,경기도 부천시, 상동,"한아름마을(현대,라이프)","24,000",59.4
2018,4,11~20,41190,경기도 부천시, 상동,스타팰리스2,"25,000",74.55
2018,4,1~10,41190,경기도 부천시, 소사본동,주공뜨란채,"34,500",84.85
2018,4,1~10,41190,경기도 부천시, 소사본동,주공뜨란채,"35,850",84.85
2018,4,1~10,41190,경기도 부천시, 범박동,부천범박힐스테이트5단지,"41,000",122.8
2018,4,11~20,41190,경기도 부천시, 범박동,부천범박힐스테이트 6단지,"30,500",70.4
2018,4,1~10,41190,경기도 부천시, 괴안동,염광,"18,800",63.76
2018,4,1~10,41190,경기도 부천시, 괴안동,대진,"19,000",53.19
2018,4,1~10,41190,경기도 부천시, 송내동,푸르지오,"44,300",84.874
2018,4,1~10,41190,경기도 부천시, 송내동,성호,"26,500",59.98
2018,4,1~10,41190,경기도 부천시, 송내동,푸르지오,"42,000",84.874
2018,4,1~10,41190,경기도 부천시, 송내동,중동푸르지오2차(A단지),"52,500",109.38
2018,4,1~10,41190,경기도 부천시, 송내동,삼익1,"11,200",39.93
2018,4,1~10,41190,경기도 부천시, 송내동,시드니하우스,"6,500",17.4
2018,4,1~10,41190,경기도 부천시, 송내동,우성,"33,200",84.91
2018,4,11~20,41190,경기도 부천시, 송내동,뉴서울,"37,000",84.95
2018,4,11~20,41190,경기도 부천시, 송내동,중동푸르지오2차(A단지),"41,500",84.99
2018,4,1~10,41190,경기도 부천시, 옥길동,엘에이치옥길브리즈힐,"40,000",74.92
2018,4,11~20,41190,경기도 부천시, 옥길동,엘에이치옥길브리즈힐,"41,000",84.91
2018,4,1~10,41190,경기도 부천시, 오정동,부촌3,"12,000",40.92
2018,4,1~10,41190,경기도 부천시, 오정동,오정생활휴먼시아3단지,"23,500",51.47
2018,4,1~10,41190,경기도 부천시, 여월동,영화참마음,"26,900",84.965
2018,4,1~10,41190,경기도 부천시, 작동,로얄,"12,300",46.18
2018,4,11~20,41190,경기도 부천시, 작동,적성,"11,400",42.12
2018,4,1~10,41190,경기도 부천시, 원종동,동진1,"9,990",36.09
2018,4,11~20,41190,경기도 부천시, 고강동,홍익,"11,000",33.54
2018,4,1~10,41210,경기도 광명시, 광명동,광명한진타운,"47,800",84.95
2018,4,1~10,41210,경기도 광명시, 광명동,광명현대,"26,150",59.88
2018,4,1~10,41210,경기도 광명시, 광명동,중앙하이츠1,"26,450",56.49
2018,4,1~10,41210,경기도 광명시, 철산동,철산래미안자이,"70,700",84.44
2018,4,1~10,41210,경기도 광명시, 철산동,철산푸르지오하늘채,"70,000",84.999
2018,4,1~10,41210,경기도 광명시, 철산동,광명푸르지오,"51,500",84.7645
2018,4,1~10,41210,경기도 광명시, 철산동,저층주공11,"42,500",47.25
2018,4,11~20,41210,경기도 광명시, 철산동,주공13,"51,000",73.09
2018,4,11~20,41210,경기도 광명시, 철산동,철산푸르지오하늘채,"55,600",59.977
2018,4,1~10,41210,경기도 광명시, 하안동,주공1,"17,800",36.16
2018,4,1~10,41210,경기도 광명시, 하안동,주공10,"32,000",59.39
2018,4,1~10,41210,경기도 광명시, 하안동,주공1,"18,000",36.16
2018,4,1~10,41210,경기도 광명시, 하안동,주공4,"19,900",45.9
2018,4,1~10,41210,경기도 광명시, 하안동,두산위브트레지움,"84,000",147.797
2018,4,1~10,41210,경기도 광명시, 하안동,주공4,"20,000",45.9
2018,4,11~20,41210,경기도 광명시, 하안동,주공11,"20,000",36.16
2018,4,11~20,41210,경기도 광명시, 소하동,광명신촌휴먼시아1단지,"47,000",84.47
2018,4,11~20,41210,경기도 광명시, 소하동,광명역세권휴먼시아4단지,"48,000",84.58
2018,4,11~20,41210,경기도 광명시, 소하동,광명소하휴먼시아5단지,"42,000",59.85
2018,4,11~20,41210,경기도 광명시, 소하동,금호어울림,"41,800",84.99
2018,4,1~10,41220,경기도 평택시, 서정동,평택서정동롯데케슬,"32,000",84.98
2018,4,1~10,41220,경기도 평택시, 서정동,동산1,"16,450",59.4
2018,4,11~20,41220,경기도 평택시, 서정동,대옥7,"14,000",84.87
2018,4,11~20,41220,경기도 평택시, 장안동,평택장안마을코오롱하늘채,"23,700",67.9987
2018,4,1~10,41220,경기도 평택시, 이충동,미주3(이충),"20,300",84.97
2018,4,1~10,41220,경기도 평택시, 이충동,스카이빌,"5,500",19.2
2018,4,1~10,41220,경기도 평택시, 이충동,건영아파트,"33,000",134.81
2018,4,1~10,41220,경기도 평택시, 지산동,아주,"12,400",51.75
2018,4,11~20,41220,경기도 평택시, 지산동,건영(지산),"14,000",53.58
2018,4,1~10,41220,경기도 평택시, 합정동,SKVIEW1단지,"23,000",118.11
2018,4,1~10,41220,경기도 평택시, 합정동,주공,"12,400",39.69
2018,4,1~10,41220,경기도 평택시, 합정동,평일,"8,300",60.67
2018,4,11~20,41220,경기도 평택시, 합정동,주공,"11,000",39.69
2018,4,1~10,41220,경기도 평택시, 비전동,동아모란,"14,000",84.908
2018,4,1~10,41220,경기도 평택시, 비전동,시대한우리,"9,500",35.743
2018,4,1~10,41220,경기도 평택시, 비전동,비전 경남아너스빌,"22,750",59.871
2018,4,1~10,41220,경기도 평택시, 비전동,문화,"12,200",49.86
2018,4,1~10,41220,경기도 평택시, 비전동,신세계타운,"18,000",84.84
2018,4,1~10,41220,경기도 평택시, 비전동,벽산,"14,000",59.965
2018,4,1~10,41220,경기도 평택시, 비전동,벽산,"16,000",84.895
2018,4,11~20,41220,경기도 평택시, 비전동,엘에이치리더스하임,"24,000",84.97
2018,4,11~20,41220,경기도 평택시, 비전동,신세계타운,"18,500",84.84
2018,4,1~10,41220,경기도 평택시, 동삭동,삼익사이버,"14,000",59.99
2018,4,1~10,41220,경기도 평택시, 세교동,태영청솔,"13,000",59.915
2018,4,1~10,41220,경기도 평택시, 세교동,개나리,"13,800",59.95
2018,4,1~10,41220,경기도 평택시, 세교동,부영1,"13,000",59.94
2018,4,11~20,41220,경기도 평택시, 세교동,부영1,"12,500",59.94
2018,4,1~10,41220,경기도 평택시, 용이동,평택 용이2차 푸르지오,"27,000",84.8461
2018,4,1~10,41220,경기도 평택시, 죽백동,평택소사벌중흥에스-클래스에코시티,"31,600",84.9939
2018,4,1~10,41220,경기도 평택시, 죽백동,평택소사벌중흥에스-클래스에코시티,"30,500",84.9939
2018,4,1~10,41220,경기도 평택시,팽성읍 송화리,대원,"15,800",59.97
2018,4,1~10,41220,경기도 평택시,팽성읍 송화리,대원,"15,800",59.97
2018,4,1~10,41220,경기도 평택시,팽성읍 송화리,현대홈타운,"19,300",84.996
2018,4,11~20,41220,경기도 평택시,안중읍 금곡리,우림,"10,000",59.76
2018,4,11~20,41220,경기도 평택시,안중읍 금곡리,우림,"5,000",39.84
2018,4,1~10,41220,경기도 평택시,안중읍 송담리,신창,"11,700",59.925
2018,4,1~10,41220,경기도 평택시,안중읍 현화리,성원,"14,500",59.5159
2018,4,1~10,41220,경기도 평택시,안중읍 현화리,현대(3차),"21,200",84.996
2018,4,1~10,41220,경기도 평택시,안중읍 현화리,서광미소마을,"18,000",84.93
2018,4,11~20,41220,경기도 평택시,안중읍 현화리,서광미소마을,"20,500",84.93
2018,4,11~20,41220,경기도 평택시,포승읍 내기리,명지미래힐1단지,"15,500",83.456
2018,4,1~10,41220,경기도 평택시,포승읍 도곡리,모아미래도1차,"14,500",59.9717
2018,4,1~10,41220,경기도 평택시,포승읍 도곡리,지예타워Ⅲ,"6,000",22.27
2018,4,1~10,41220,경기도 평택시,포승읍 만호리,SR친오애,"11,000",55.2406
2018,4,1~10,41220,경기도 평택시,청북읍 옥길리,사랑으로부영5차,"20,500",84.3616
2018,4,11~20,41220,경기도 평택시,청북읍 옥길리,평택청북한양수자인,"23,000",84.9898
2018,4,1~10,41220,경기도 평택시,진위면 갈곶리,한일,"10,000",59.94
2018,4,1~10,41220,경기도 평택시,진위면 가곡리,화영그린,"8,700",59.88
2018,4,1~10,41220,경기도 평택시,진위면 견산리,한승,"7,800",34.4
2018,4,1~10,41220,경기도 평택시,고덕면 궁리,태평,"11,700",59.91
2018,4,1~10,41220,경기도 평택시,현덕면 권관리,우경,"10,200",59.79
2018,4,1~10,41250,경기도 동두천시, 송내동,아이파크,"21,400",101.6795
2018,4,1~10,41250,경기도 동두천시, 지행동,송내주공1단지,"15,000",59.56
2018,4,1~10,41250,경기도 동두천시, 지행동,동원베네스트,"19,300",84.781
2018,4,1~10,41250,경기도 동두천시, 지행동,송내주공2단지,"12,700",51.88
2018,4,11~20,41250,경기도 동두천시, 지행동,송내주공2단지,"12,300",51.88
2018,4,1~10,41250,경기도 동두천시, 생연동,에이스4,"14,300",84.33
2018,4,1~10,41250,경기도 동두천시, 생연동,대방노블랜드1차,"9,100",49.9175
2018,4,1~10,41250,경기도 동두천시, 생연동,부영1단지,"15,700",84.9842
2018,4,1~10,41250,경기도 동두천시, 생연동,에이스4,"10,350",59.81
2018,4,1~10,41250,경기도 동두천시, 생연동,대방노블랜드,"19,500",84.65
2018,4,1~10,41250,경기도 동두천시, 생연동,태양(1동),"5,500",44.02
2018,4,1~10,41250,경기도 동두천시, 생연동,에이스1,"12,400",120.045
2018,4,1~10,41250,경기도 동두천시, 생연동,부영5단지,"13,400",59.8404
2018,4,11~20,41250,경기도 동두천시, 생연동,상우,"10,800",99.09
2018,4,11~20,41250,경기도 동두천시, 생연동,주공생연(284),"6,700",52.37
2018,4,11~20,41250,경기도 동두천시, 생연동,대방노블랜드,"21,700",84.65
2018,4,11~20,41250,경기도 동두천시, 생연동,주공생연(284),"6,800",52.37
2018,4,1~10,41250,경기도 동두천시, 광암동,한성,"2,110",44.04
2018,4,11~20,41250,경기도 동두천시, 광암동,한성,"2,400",37.65
2018,4,1~10,41250,경기도 동두천시, 보산동,한전A동,"5,000",46.74
2018,4,1~10,41250,경기도 동두천시, 동두천동,신창비바패밀리524-0,"15,000",84.874
2018,4,1~10,41250,경기도 동두천시, 동두천동,우방아이유쉘아파트,"15,000",84.92
2018,4,1~10,41271,경기도 안산시, 사동,안산고잔7차푸르지오,"31,500",88.949
2018,4,1~10,41271,경기도 안산시, 사동,본오,"12,000",38.13
2018,4,1~10,41271,경기도 안산시, 사동,푸른마을주공5,"22,000",49.99
2018,4,1~10,41271,경기도 안산시, 사동,예누림,"40,000",129.133
2018,4,1~10,41271,경기도 안산시, 사동,월드메르디앙,"22,500",78.535
2018,4,11~20,41271,경기도 안산시, 사동,안산고잔9차푸르지오,"41,000",101.9284
2018,4,1~10,41271,경기도 안산시, 본오동,동산,"16,000",78.62
2018,4,1~10,41271,경기도 안산시, 본오동,신안1,"32,000",170.84
2018,4,1~10,41271,경기도 안산시, 본오동,우성,"32,000",84.91
2018,4,1~10,41271,경기도 안산시, 본오동,본오주공,"17,000",39.99
2018,4,1~10,41271,경기도 안산시, 본오동,반월한양,"27,000",84.92
2018,4,1~10,41271,경기도 안산시, 성포동,주공4,"25,000",74.51
2018,4,11~20,41271,경기도 안산시, 성포동,주공10,"19,200",61.52
2018,4,1~10,41271,경기도 안산시, 월피동,주공1,"16,800",49.94
2018,4,1~10,41271,경기도 안산시, 월피동,현대2차,"27,000",118.65
2018,4,11~20,41271,경기도 안산시, 월피동,주공1,"15,000",45.6
2018,4,1~10,41271,경기도 안산시, 건건동,인정프린스,"9,200",45.84
2018,4,11~20,41271,경기도 안산시, 건건동,인정프린스,"7,500",40.44
2018,4,1~10,41271,경기도 안산시, 사사동,현대,"16,850",56.8596
2018,4,11~20,41271,경기도 안산시, 사사동,현대,"17,600",56.8596
2018,4,11~20,41271,경기도 안산시, 사사동,현대,"16,800",56.8596
2018,4,1~10,41273,경기도 안산시, 고잔동,주공5,"26,000",46.79
2018,4,11~20,41273,경기도 안산시, 고잔동,주공8,"20,000",64.62
2018,4,1~10,41273,경기도 안산시, 신길동,휴먼시아3단지,"27,500",84.88
2018,4,1~10,41273,경기도 안산시, 초지동,그린빌18,"23,800",59.42
2018,4,1~10,41273,경기도 안산시, 초지동,주공그린빌14단지,"20,700",49.54
2018,4,1~10,41273,경기도 안산시, 선부동,군자주공14,"17,000",46.99
2018,4,1~10,41273,경기도 안산시, 선부동,군자주공9,"17,400",39.66
2018,4,1~10,41281,경기도 고양시, 주교동,동원(596),"13,000",53.37
2018,4,1~10,41281,경기도 고양시, 도내동,엘에이치원흥도래울마을6단지,"40,400",84.58
2018,4,1~10,41281,경기도 고양시, 도내동,엘에이치원흥도래울마을2단지,"40,600",84.38
2018,4,1~10,41281,경기도 고양시, 도내동,엘에이치원흥도래울마을6단지,"36,500",84.98
2018,4,1~10,41281,경기도 고양시, 도내동,엘에이치원흥도래울마을4단지,"34,000",59.74
2018,4,11~20,41281,경기도 고양시, 도내동,엘에이치원흥도래울마을6단지,"38,500",74.98
2018,4,11~20,41281,경기도 고양시, 도내동,엘에이치원흥도래울마을2단지,"41,000",84.88
2018,4,11~20,41281,경기도 고양시, 도내동,엘에이치원흥도래울마을2단지,"38,300",74.98
